T;T_setpoint;a;a_dot;kf;kf_noise_0.05;kf_noise_0.1;kf_noise_0.3;kf_noise_1
475.1509832;475;0.6234815;0.01;27.48567304;27.48567304;27.48567304;27.48567304;27.48567304
475.1351023;475;0.62507671;0.01;27.45820065;27.45820065;27.45820065;27.45820065;27.45820065
475.1175523;475;0.62667124;0.01;27.43859557;27.43859557;27.43859557;27.43859557;27.43859557
475.101467;475;0.6282641;0.01;27.42118544;27.42118544;27.42118544;27.42118544;27.42118544
475.0916431;475;0.62985503;0.01;27.39999611;27.39999611;27.39999611;27.39999611;27.39999611
475.0925489;475;0.6314446;0.01;27.38124201;27.38124201;27.38124201;27.38124201;27.38124201
475.1061051;475;0.63303375;0.01;27.35915216;27.35915216;27.35915216;27.35915216;27.35915216
475.1304536;475;0.63462342;0.01;27.32337367;27.32337367;27.32337367;27.32337367;27.32337367
475.1603426;475;0.63621426;0.01;27.27699914;27.27699914;27.27699914;27.27699914;27.27699914
475.1888972;475;0.63780652;0.01;27.23341179;27.23341179;27.23341179;27.23341179;27.23341179
475.2099107;475;0.6394;0.01;27.19943962;27.19943962;27.19943962;27.19943962;27.19943962
475.2196981;475;0.64099422;0.01;27.17306599;27.17306599;27.17306599;27.17306599;27.17306599
475.217926;475;0.64258866;0.01;27.15282922;27.15282922;27.15282922;27.15282922;27.15282922
475.2072864;475;0.64418298;0.01;27.14104636;27.14104636;27.14104636;27.14104636;27.14104636
475.1921858;475;0.64577679;0.01;27.1366327;27.1366327;27.1366327;27.1366327;27.1366327
475.1769412;475;0.64736955;0.01;27.13295892;27.13295892;27.13295892;27.13295892;27.13295892
475.1642812;475;0.64896053;0.01;27.12808984;27.12808984;27.12808984;27.12808984;27.12808984
475.154858;475;0.65054919;0.01;27.12266181;27.12266181;27.12266181;27.12266181;27.12266181
475.1478834;475;0.65213541;0.01;27.11984618;27.11984618;27.11984618;27.11984618;27.11984618
475.1423237;475;0.6537195;0.01;27.12196824;27.12196824;27.12196824;27.12196824;27.12196824
475.1378024;475;0.65530207;0.01;27.12458113;27.12458113;27.12458113;27.12458113;27.12458113
475.1346658;475;0.65688401;0.01;27.12350779;27.12350779;27.12350779;27.12350779;27.12350779
475.1334052;475;0.65846632;0.01;27.1188256;27.1188256;27.1188256;27.1188256;27.1188256
475.134132;475;0.66004975;0.01;27.1157559;27.1157559;27.1157559;27.1157559;27.1157559
475.1364982;475;0.66163441;0.01;27.11753034;27.11753034;27.11753034;27.11753034;27.11753034
475.1398006;475;0.66321978;0.01;27.11377421;27.11377421;27.11377421;27.11377421;27.11377421
475.1429564;475;0.66480511;0.01;27.10130945;27.10130945;27.10130945;27.10130945;27.10130945
475.144597;475;0.66638984;0.01;27.0909586;27.0909586;27.0909586;27.0909586;27.0909586
475.1436773;475;0.6679738;0.01;27.0891261;27.0891261;27.0891261;27.0891261;27.0891261
475.1403249;475;0.66955703;0.01;27.09054872;27.09054872;27.09054872;27.09054872;27.09054872
475.1360759;475;0.67113954;0.01;27.08928657;27.08928657;27.08928657;27.08928657;27.08928657
475.1331181;475;0.67272108;0.01;27.08868507;27.08868507;27.08868507;27.08868507;27.08868507
475.1331587;475;0.67430114;0.01;27.08672094;27.08672094;27.08672094;27.08672094;27.08672094
475.1367988;475;0.67587915;0.01;27.08377191;27.08377191;27.08377191;27.08377191;27.08377191
475.1436633;475;0.6774548;0.01;27.08331053;27.08331053;27.08331053;27.08331053;27.08331053
475.1528909;475;0.67902824;0.01;27.08193963;27.08193963;27.08193963;27.08193963;27.08193963
475.1635179;475;0.68060017;0.01;27.08080228;27.08080228;27.08080228;27.08080228;27.08080228
475.1746063;475;0.68217155;0.01;27.08134078;27.08134078;27.08134078;27.08134078;27.08134078
475.1561127;475;0.68374813;0.01;27.08339024;27.08339024;27.08339024;27.08339024;27.08339024
500.1014862;500;0.00003337;0.01;0.18742447;0.18742447;0.18742447;0.18742447;0.18742447
500.1247012;500;0.00003574;0.01;0.1838897;0.1838897;0.1838897;0.1838897;0.1838897
500.1460972;500;0.00003693;0.01;0.18829074;0.18829074;0.18829074;0.18829074;0.18829074
500.1633618;500;0.00003719;0.01;0.20133309;0.20133309;0.20133309;0.20133309;0.20133309
500.1747322;500;0.0000374;0.01;0.21566476;0.21566476;0.21566476;0.21566476;0.21566476
500.1800959;500;0.00003856;0.01;0.22395932;0.22395932;0.22395932;0.22395932;0.22395932
500.1808872;500;0.0000413;0.01;0.22862526;0.22862526;0.22862526;0.22862526;0.22862526
500.1790507;500;0.00004566;0.01;0.22610829;0.22610829;0.22610829;0.22610829;0.22610829
500.1760637;500;0.00005113;0.01;0.20882926;0.20882926;0.20882926;0.20882926;0.20882926
500.1726587;500;0.0000569;0.01;0.18749502;0.18749502;0.18749502;0.18749502;0.18749502
500.1690385;500;0.0000621;0.01;0.17678321;0.17678321;0.17678321;0.17678321;0.17678321
500.1650934;500;0.00006612;0.01;0.17391324;0.17391324;0.17391324;0.17391324;0.17391324
500.1605462;500;0.0000688;0.01;0.17544173;0.17544173;0.17544173;0.17544173;0.17544173
500.1551957;500;0.00007045;0.01;0.18683577;0.18683577;0.18683577;0.18683577;0.18683577
500.1491376;500;0.00007175;0.01;0.20504797;0.20504797;0.20504797;0.20504797;0.20504797
500.1427047;500;0.00007344;0.01;0.21909663;0.21909663;0.21909663;0.21909663;0.21909663
500.136309;500;0.00007597;0.01;0.22071273;0.22071273;0.22071273;0.22071273;0.22071273
500.1305949;500;0.00007926;0.01;0.21050102;0.21050102;0.21050102;0.21050102;0.21050102
500.1267219;500;0.00008272;0.01;0.19175965;0.19175965;0.19175965;0.19175965;0.19175965
500.1261145;500;0.00008553;0.01;0.16954938;0.16954938;0.16954938;0.16954938;0.16954938
500.1295984;500;0.00008708;0.01;0.15722565;0.15722565;0.15722565;0.15722565;0.15722565
500.1367286;500;0.0000872;0.01;0.15967764;0.15967764;0.15967764;0.15967764;0.15967764
500.145997;500;0.00008614;0.01;0.17665313;0.17665313;0.17665313;0.17665313;0.17665313
500.1557519;500;0.00008438;0.01;0.20184872;0.20184872;0.20184872;0.20184872;0.20184872
500.1651662;500;0.00008244;0.01;0.21424369;0.21424369;0.21424369;0.21424369;0.21424369
500.1746478;500;0.00008073;0.01;0.21607381;0.21607381;0.21607381;0.21607381;0.21607381
500.1852802;500;0.00007957;0.01;0.2203548;0.2203548;0.2203548;0.2203548;0.2203548
500.1973912;500;0.00007924;0.01;0.22464255;0.22464255;0.22464255;0.22464255;0.22464255
500.2092831;500;0.00007997;0.01;0.22628443;0.22628443;0.22628443;0.22628443;0.22628443
500.2175099;500;0.00008182;0.01;0.22794717;0.22794717;0.22794717;0.22794717;0.22794717
500.218911;500;0.00008458;0.01;0.23353012;0.23353012;0.23353012;0.23353012;0.23353012
500.2128795;500;0.00008774;0.01;0.23146079;0.23146079;0.23146079;0.23146079;0.23146079
500.2020198;500;0.00009079;0.01;0.2178698;0.2178698;0.2178698;0.2178698;0.2178698
500.1907153;500;0.00009348;0.01;0.20674007;0.20674007;0.20674007;0.20674007;0.20674007
500.1827216;500;0.00009586;0.01;0.207825;0.207825;0.207825;0.207825;0.207825
500.1794387;500;0.00009821;0.01;0.20932833;0.20932833;0.20932833;0.20932833;0.20932833
500.1798118;500;0.00010074;0.01;0.19910446;0.19910446;0.19910446;0.19910446;0.19910446
500.1815299;500;0.00010354;0.01;0.19807053;0.19807053;0.19807053;0.19807053;0.19807053
500.1823822;500;0.00010655;0.01;0.19537667;0.19537667;0.19537667;0.19537667;0.19537667
500.180937;500;0.00010967;0.01;0.18639314;0.18639314;0.18639314;0.18639314;0.18639314
500.176655;500;0.00011271;0.01;0.19337077;0.19337077;0.19337077;0.19337077;0.19337077
500.1700128;500;0.00011539;0.01;0.18878888;0.18878888;0.18878888;0.18878888;0.18878888
500.1626971;500;0.00011737;0.01;0.17056735;0.17056735;0.17056735;0.17056735;0.17056735
500.1572324;500;0.0001184;0.01;0.17382457;0.17382457;0.17382457;0.17382457;0.17382457
500.1556945;500;0.00011859;0.01;0.18927722;0.18927722;0.18927722;0.18927722;0.18927722
500.1583058;500;0.00011833;0.01;0.20025628;0.20025628;0.20025628;0.20025628;0.20025628
500.1632065;500;0.00011812;0.01;0.2178967;0.2178967;0.2178967;0.2178967;0.2178967
500.1677211;500;0.00011824;0.01;0.23426234;0.23426234;0.23426234;0.23426234;0.23426234
500.1700333;500;0.00011864;0.01;0.23298964;0.23298964;0.23298964;0.23298964;0.23298964
500.1699213;500;0.00011907;0.01;0.21841022;0.21841022;0.21841022;0.21841022;0.21841022
500.1682744;500;0.00011928;0.01;0.20543151;0.20543151;0.20543151;0.20543151;0.20543151
500.1662248;500;0.0001193;0.01;0.20589471;0.20589471;0.20589471;0.20589471;0.20589471
500.1647333;500;0.00011985;0.01;0.21529043;0.21529043;0.21529043;0.21529043;0.21529043
500.1645573;500;0.00012298;0.01;0.22242611;0.22242611;0.22242611;0.22242611;0.22242611
500.1659543;500;0.00013292;0.01;0.2255655;0.2255655;0.2255655;0.2255655;0.2255655
500.1679752;500;0.00015649;0.01;0.2247859;0.2247859;0.2247859;0.2247859;0.2247859
500.1680792;500;0.00020294;0.01;0.23334544;0.23334544;0.23334544;0.23334544;0.23334544
500.1627756;500;0.00028323;0.01;0.39237343;0.39237343;0.39237343;0.39237343;0.39237343
500.1489953;500;0.00040925;0.01;0.931359;0.931359;0.931359;0.931359;0.931359
500.1251806;500;0.00059391;0.01;1.97741609;1.97741609;1.97741609;1.97741609;1.97741609
500.0915413;500;0.0008522;0.01;3.67340696;3.67340696;3.67340696;3.67340696;3.67340696
500.0499039;500;0.0012025;0.01;6.13074795;6.13074795;6.13074795;6.13074795;6.13074795
500.0038573;500;0.00166634;0.01;9.12304895;9.12304895;9.12304895;9.12304895;9.12304895
499.9592185;500;0.00226526;0.01;12.48187774;12.48187774;12.48187774;12.48187774;12.48187774
499.9240108;500;0.00301564;0.01;16.18174976;16.18174976;16.18174976;16.18174976;16.18174976
499.9070713;500;0.00392377;0.01;19.66683962;19.66683962;19.66683962;19.66683962;19.66683962
499.9152409;500;0.00498388;0.01;22.21839457;22.21839457;22.21839457;22.21839457;22.21839457
499.950252;500;0.00617981;0.01;23.70997193;23.70997193;23.70997193;23.70997193;23.70997193
500.007099;500;0.00748904;0.01;24.45573392;24.45573392;24.45573392;24.45573392;24.45573392
500.0751846;500;0.00888716;0.01;24.79318273;24.79318273;24.79318273;24.79318273;24.79318273
500.1419416;500;0.01035114;0.01;24.92504719;24.92504719;24.92504719;24.92504719;24.92504719
500.1970659;500;0.01186136;0.01;24.95233858;24.95233858;24.95233858;24.95233858;24.95233858
500.2352659;500;0.01340228;0.01;24.92352591;24.92352591;24.92352591;24.92352591;24.92352591
500.2565884;500;0.01496249;0.01;24.88475845;24.88475845;24.88475845;24.88475845;24.88475845
500.2647808;500;0.01653424;0.01;24.8701606;24.8701606;24.8701606;24.8701606;24.8701606
500.2648731;500;0.01811281;0.01;24.86648821;24.86648821;24.86648821;24.86648821;24.86648821
500.2611135;500;0.01969568;0.01;24.85648504;24.85648504;24.85648504;24.85648504;24.85648504
500.2559238;500;0.02128166;0.01;24.84772494;24.84772494;24.84772494;24.84772494;24.84772494
500.2499358;500;0.0228701;0.01;24.83933708;24.83933708;24.83933708;24.83933708;24.83933708
500.2426643;500;0.02446047;0.01;24.82158007;24.82158007;24.82158007;24.82158007;24.82158007
500.2332771;500;0.02605223;0.01;24.79349625;24.79349625;24.79349625;24.79349625;24.79349625
500.2212419;500;0.02764487;0.01;24.76535528;24.76535528;24.76535528;24.76535528;24.76535528
500.2068704;500;0.02923797;0.01;24.75153297;24.75153297;24.75153297;24.75153297;24.75153297
500.1915785;500;0.03083107;0.01;24.74533382;24.74533382;24.74533382;24.74533382;24.74533382
500.1775066;500;0.03242369;0.01;24.73651266;24.73651266;24.73651266;24.73651266;24.73651266
500.1665713;500;0.03401544;0.01;24.71848433;24.71848433;24.71848433;24.71848433;24.71848433
500.159624;500;0.03560625;0.01;24.69884598;24.69884598;24.69884598;24.69884598;24.69884598
500.1563581;500;0.03719644;0.01;24.69831787;24.69831787;24.69831787;24.69831787;24.69831787
500.1558844;500;0.03878665;0.01;24.70291149;24.70291149;24.70291149;24.70291149;24.70291149
500.1573264;500;0.04037748;0.01;24.70130564;24.70130564;24.70130564;24.70130564;24.70130564
500.1599814;500;0.04196923;0.01;24.70602188;24.70602188;24.70602188;24.70602188;24.70602188
500.1632157;500;0.04356176;0.01;24.70320589;24.70320589;24.70320589;24.70320589;24.70320589
500.1664465;500;0.0451545;0.01;24.68260207;24.68260207;24.68260207;24.68260207;24.68260207
500.1692458;500;0.04674674;0.01;24.66927317;24.66927317;24.66927317;24.66927317;24.66927317
500.1714256;500;0.04833794;0.01;24.67044359;24.67044359;24.67044359;24.67044359;24.67044359
500.1731226;500;0.04992789;0.01;24.67242809;24.67242809;24.67242809;24.67242809;24.67242809
500.1748907;500;0.05151672;0.01;24.68069709;24.68069709;24.68069709;24.68069709;24.68069709
500.1776012;500;0.05310472;0.01;24.69437756;24.69437756;24.69437756;24.69437756;24.69437756
500.1820437;500;0.05469224;0.01;24.70259955;24.70259955;24.70259955;24.70259955;24.70259955
500.1885036;500;0.05627953;0.01;24.70784966;24.70784966;24.70784966;24.70784966;24.70784966
500.1966951;500;0.05786674;0.01;24.71959199;24.71959199;24.71959199;24.71959199;24.71959199
500.206059;500;0.05945389;0.01;24.73749194;24.73749194;24.73749194;24.73749194;24.73749194
500.2160606;500;0.06104107;0.01;24.74227823;24.74227823;24.74227823;24.74227823;24.74227823
500.2261325;500;0.0626286;0.01;24.73928192;24.73928192;24.73928192;24.73928192;24.73928192
500.2353292;500;0.06421699;0.01;24.74859338;24.74859338;24.74859338;24.74859338;24.74859338
500.2422457;500;0.06580667;0.01;24.75400724;24.75400724;24.75400724;24.75400724;24.75400724
500.2456282;500;0.06739765;0.01;24.7455362;24.7455362;24.7455362;24.7455362;24.7455362
500.2452786;500;0.06898948;0.01;24.73857195;24.73857195;24.73857195;24.73857195;24.73857195
500.2423264;500;0.07058145;0.01;24.73107969;24.73107969;24.73107969;24.73107969;24.73107969
500.2385115;500;0.07217303;0.01;24.72138616;24.72138616;24.72138616;24.72138616;24.72138616
500.2350582;500;0.07376403;0.01;24.72858182;24.72858182;24.72858182;24.72858182;24.72858182
500.231923;500;0.07535464;0.01;24.74382784;24.74382784;24.74382784;24.74382784;24.74382784
500.2278114;500;0.07694529;0.01;24.74883638;24.74883638;24.74883638;24.74883638;24.74883638
500.2210222;500;0.07853657;0.01;24.75208517;24.75208517;24.75208517;24.75208517;24.75208517
500.2107818;500;0.08012894;0.01;24.75821356;24.75821356;24.75821356;24.75821356;24.75821356
500.1981781;500;0.08172244;0.01;24.76527212;24.76527212;24.76527212;24.76527212;24.76527212
500.1858642;500;0.08331665;0.01;24.76185484;24.76185484;24.76185484;24.76185484;24.76185484
500.1766747;500;0.08491086;0.01;24.74776281;24.74776281;24.74776281;24.74776281;24.74776281
500.1721584;500;0.08650446;0.01;24.74011115;24.74011115;24.74011115;24.74011115;24.74011115
500.1719394;500;0.08809705;0.01;24.74415192;24.74415192;24.74415192;24.74415192;24.74415192
500.1741763;500;0.08968849;0.01;24.75285554;24.75285554;24.75285554;24.75285554;24.75285554
500.1768216;500;0.09127881;0.01;24.75651346;24.75651346;24.75651346;24.75651346;24.75651346
500.17892;500;0.09286805;0.01;24.76475227;24.76475227;24.76475227;24.76475227;24.76475227
500.1809727;500;0.09445625;0.01;24.7791883;24.7791883;24.7791883;24.7791883;24.7791883
500.183995;500;0.0960435;0.01;24.78777198;24.78777198;24.78777198;24.78777198;24.78777198
500.1881391;500;0.09763011;0.01;24.79279503;24.79279503;24.79279503;24.79279503;24.79279503
500.1922868;500;0.09921658;0.01;24.79258286;24.79258286;24.79258286;24.79258286;24.79258286
500.1950074;500;0.10080344;0.01;24.79434187;24.79434187;24.79434187;24.79434187;24.79434187
500.1958109;500;0.10239103;0.01;24.80157646;24.80157646;24.80157646;24.80157646;24.80157646
500.195388;500;0.10397943;0.01;24.80028865;24.80028865;24.80028865;24.80028865;24.80028865
500.1947095;500;0.10556852;0.01;24.79822847;24.79822847;24.79822847;24.79822847;24.79822847
500.1941051;500;0.1071581;0.01;24.79884612;24.79884612;24.79884612;24.79884612;24.79884612
500.1933767;500;0.10874788;0.01;24.79254415;24.79254415;24.79254415;24.79254415;24.79254415
500.192699;500;0.11033757;0.01;24.78976121;24.78976121;24.78976121;24.78976121;24.78976121
500.1930904;500;0.11192693;0.01;24.79793317;24.79793317;24.79793317;24.79793317;24.79793317
500.1958116;500;0.11351588;0.01;24.80634782;24.80634782;24.80634782;24.80634782;24.80634782
500.2013651;500;0.1151046;0.01;24.80893636;24.80893636;24.80893636;24.80893636;24.80893636
500.2091175;500;0.11669336;0.01;24.8173728;24.8173728;24.8173728;24.8173728;24.8173728
500.2176934;500;0.11828236;0.01;24.83824028;24.83824028;24.83824028;24.83824028;24.83824028
500.2255365;500;0.1198717;0.01;24.8552043;24.8552043;24.8552043;24.8552043;24.8552043
500.2312217;500;0.12146146;0.01;24.8557883;24.8557883;24.8557883;24.8557883;24.8557883
500.2335925;500;0.12305192;0.01;24.85148141;24.85148141;24.85148141;24.85148141;24.85148141
500.2318721;500;0.12464359;0.01;24.85563911;24.85563911;24.85563911;24.85563911;24.85563911
500.2257862;500;0.12623697;0.01;24.86499923;24.86499923;24.86499923;24.86499923;24.86499923
500.2157417;500;0.12783221;0.01;24.866477;24.866477;24.866477;24.866477;24.866477
500.2030319;500;0.12942891;0.01;24.8564762;24.8564762;24.8564762;24.8564762;24.8564762
500.1898211;500;0.13102621;0.01;24.84138492;24.84138492;24.84138492;24.84138492;24.84138492
500.1786634;500;0.13262305;0.01;24.82938828;24.82938828;24.82938828;24.82938828;24.82938828
500.1716209;500;0.13421855;0.01;24.82353675;24.82353675;24.82353675;24.82353675;24.82353675
500.1693788;500;0.13581234;0.01;24.82177476;24.82177476;24.82177476;24.82177476;24.82177476
500.1709146;500;0.13740463;0.01;24.82621265;24.82621265;24.82621265;24.82621265;24.82621265
500.174077;500;0.13899598;0.01;24.83654968;24.83654968;24.83654968;24.83654968;24.83654968
500.1768045;500;0.14058696;0.01;24.84910199;24.84910199;24.84910199;24.84910199;24.84910199
500.1781342;500;0.14217787;0.01;24.85613313;24.85613313;24.85613313;24.85613313;24.85613313
500.1783561;500;0.14376882;0.01;24.85833835;24.85833835;24.85833835;24.85833835;24.85833835
500.178459;500;0.14535992;0.01;24.86399347;24.86399347;24.86399347;24.86399347;24.86399347
500.1794728;500;0.14695122;0.01;24.8770114;24.8770114;24.8770114;24.8770114;24.8770114
500.1820531;500;0.14854259;0.01;24.89175148;24.89175148;24.89175148;24.89175148;24.89175148
500.1862909;500;0.15013377;0.01;24.89197192;24.89197192;24.89197192;24.89197192;24.89197192
500.1917138;500;0.15172461;0.01;24.87759811;24.87759811;24.87759811;24.87759811;24.87759811
500.1974631;500;0.15331518;0.01;24.87169155;24.87169155;24.87169155;24.87169155;24.87169155
500.2025247;500;0.15490579;0.01;24.88383703;24.88383703;24.88383703;24.88383703;24.88383703
500.2059662;500;0.15649669;0.01;24.89441882;24.89441882;24.89441882;24.89441882;24.89441882
500.2073015;500;0.15808787;0.01;24.89420704;24.89420704;24.89420704;24.89420704;24.89420704
500.2068862;500;0.15967899;0.01;24.8957561;24.8957561;24.8957561;24.8957561;24.8957561
500.2058694;500;0.16126949;0.01;24.90406334;24.90406334;24.90406334;24.90406334;24.90406334
500.2054772;500;0.16285905;0.01;24.90685912;24.90685912;24.90685912;24.90685912;24.90685912
500.2061526;500;0.16444784;0.01;24.90275087;24.90275087;24.90275087;24.90275087;24.90275087
